Id,Nome,Posições,Nacionalidade,Idade,Overral,Potential,Time,Time(Bandeira),Tempo de Contrato,Valor,Salário,Status totais
259587,21 R. Franco,"21, CDM, CM",https://cdn.sofifa.net/flags/py.png,27,69,70,Sol de América,https://cdn.sofifa.net/meta/team/7762/30.png,2020 ~ 2021,€1.4M,€500,1578
259588,21 J. Cuesta,"21, LB, LWB",https://cdn.sofifa.net/flags/co.png,22,55,63,Sol de América,https://cdn.sofifa.net/meta/team/7762/30.png,2020 ~ 2021,€275K,€500,1384
259594,22 F. Duarte,"22, CDM, CM",https://cdn.sofifa.net/flags/uy.png,21,63,70,Rentistas,https://cdn.sofifa.net/meta/team/11646/30.png,2021 ~ 2021,€925K,€500,1558
259596,22 J. Keeley,"22, GK",https://cdn.sofifa.net/flags/ie.png,18,55,67,St Patrick's,https://cdn.sofifa.net/meta/team/1260/30.png,2020 ~ 2022,€250K,€500,931
259597,22 H. Ishola,"22, ST",https://cdn.sofifa.net/flags/gb-eng.png,18,50,67,Peterborough United,https://cdn.sofifa.net/meta/team/254/30.png,2020 ~ 2022,€120K,€850,1275
259598,D. Verón,CM,https://cdn.sofifa.net/flags/ar.png,22,60,67,Estudiantes,https://cdn.sofifa.net/meta/team/9335/30.png,2020 ~ 2024,€500K,€2K,1689
259600,23 David Rodríguez,"23, RB, CB",https://cdn.sofifa.net/flags/es.png,22,64,72,Tenerife,https://cdn.sofifa.net/meta/team/1012/30.png,2020 ~ 2026,€1.3M,€2K,1641
259417,21 Javi Llario,"21, ST, LM",https://cdn.sofifa.net/flags/es.png,22,60,69,Alcorcón,https://cdn.sofifa.net/meta/team/1061/30.png,2018 ~ 2021,€550K,€2K,1514
259418,22 Aitor González,"22, CM",https://cdn.sofifa.net/flags/es.png,19,59,75,Alcorcón,https://cdn.sofifa.net/meta/team/1061/30.png,2020 ~ 2025,€575K,€1K,1632
259424,Salazar,ST,https://cdn.sofifa.net/flags/es.png,20,60,75,Real Valladolid,https://cdn.sofifa.net/meta/team/361/30.png,2023 ~ 2025,€600K,€2K,1365
259428,23 F. Al Dawsari,"23, LB, LM",https://cdn.sofifa.net/flags/sa.png,20,52,66,Al Ettifaq,https://cdn.sofifa.net/meta/team/10010/30.png,2020 ~ 2025,€180K,€3K,1448
259430,Marcelo Pitaluga,GK,https://cdn.sofifa.net/flags/br.png,20,57,74,Liverpool,https://cdn.sofifa.net/meta/team/8/30.png,2020 ~ 2025,€375K,€6K,877
259432,23 M. Segovia,"23, RM",https://cdn.sofifa.net/flags/py.png,19,62,74,Guaraní,https://cdn.sofifa.net/meta/team/15605/30.png,2020 ~ 2024,€950K,€2K,1412
259433,21 J. Llano,"21, CM",https://cdn.sofifa.net/flags/py.png,19,50,66,Guaraní,https://cdn.sofifa.net/meta/team/15605/30.png,2020 ~ 2024,€120K,€500,1414
259434,21 N. Díaz García,"21, LB",https://cdn.sofifa.net/flags/cl.png,21,52,63,Coquimbo Unido,https://cdn.sofifa.net/meta/team/2532/30.png,2020 ~ 2024,€170K,€500,1277
259435,21 D. Cor,"21, ST",https://cdn.sofifa.net/flags/uy.png,19,58,68,Liverpool,https://cdn.sofifa.net/meta/team/976/30.png,2020 ~ 2021,€450K,€500,1362
259436,21 O. Aravena,"21, ST",https://cdn.sofifa.net/flags/cl.png,18,51,66,Unión La Calera,https://cdn.sofifa.net/meta/team/13330/30.png,2020 ~ 2022,€140K,€500,1245
259437,21 F. Peñaloza,"21, GK",https://cdn.sofifa.net/flags/cl.png,18,51,58,Unión La Calera,https://cdn.sofifa.net/meta/team/13330/30.png,2020 ~ 2024,€90K,€500,822
259438,21 N. Aedo,"21, CM",https://cdn.sofifa.net/flags/cl.png,19,52,62,Audax Italiano,https://cdn.sofifa.net/meta/team/8046/30.png,2020 ~ 2024,€170K,€600,1376
259439,23 K. Fotheringham,"23, CAM",https://cdn.sofifa.net/flags/gb-sct.png,19,55,71,Dundee United,https://cdn.sofifa.net/meta/team/282/30.png,2019 ~ 2025,€325K,€700,1449
259440,21 A. Hutchinson,"21, CB",https://cdn.sofifa.net/flags/gb-sct.png,17,51,73,Dundee United,https://cdn.sofifa.net/meta/team/282/30.png,2019 ~ 2022,€170K,€500,1235
259441,21 A. Dekono,"21, LB",https://cdn.sofifa.net/flags/fr.png,19,58,67,PEC Zwolle,https://cdn.sofifa.net/meta/team/1016/30.png,2019 ~ 2021,€425K,€850,1418
259443,T. Velthuis,CB,https://cdn.sofifa.net/flags/nl.png,21,64,75,Sparta Rotterdam,https://cdn.sofifa.net/meta/team/919/30.png,2023 ~ 2026,€1.2M,€2K,1425
259445,22 W. Harris,"22, ST",https://cdn.sofifa.net/flags/us.png,21,57,68,Sporting Kansas City,https://cdn.sofifa.net/meta/team/323/30.png,2020 ~ 2022,€375K,€1K,1369
259446,23 C. Medina,"23, RM, RB",https://cdn.sofifa.net/flags/cl.png,21,59,69,Everton,https://cdn.sofifa.net/meta/team/15064/30.png,2020 ~ 2025,€500K,€600,1494
259447,21 M. Al Shuwayshi,"21, CDM",https://cdn.sofifa.net/flags/sa.png,21,52,58,Al Fayha,https://cdn.sofifa.net/meta/team/17724/30.png,2019 ~ 2024,€120K,€2K,1385
259450,21 J. Arancibia,"21, CM",https://cdn.sofifa.net/flags/cl.png,18,50,60,Audax Italiano,https://cdn.sofifa.net/meta/team/8046/30.png,2020 ~ 2024,€100K,€500,1320
259451,23 J. da Silva,"23, CB, LB",https://cdn.sofifa.net/flags/ve.png,21,59,66,Caracas,https://cdn.sofifa.net/meta/team/12294/30.png,2020 ~ 2022,€425K,€500,1337
259452,23 L. González,"23, CAM",https://cdn.sofifa.net/flags/ve.png,23,62,69,Caracas,https://cdn.sofifa.net/meta/team/12294/30.png,2020 ~ 2022,€800K,€500,1547
259454,21 R. Finnäs,"21, LB, LW",https://cdn.sofifa.net/flags/fi.png,19,53,63,HJK,https://cdn.sofifa.net/meta/team/724/30.png,2020 ~ 2022,€190K,€500,1398
259455,22 A. Damdam,"22, CM, CAM",https://cdn.sofifa.net/flags/sa.png,26,55,56,Al Batin,https://cdn.sofifa.net/meta/team/10264/30.png,2020 ~ 2022,€150K,€2K,1513
259458,S. Bradley,"RW, RM, LM",https://cdn.sofifa.net/flags/gb-sct.png,21,63,70,Livingston,https://cdn.sofifa.net/meta/team/258/30.png,2023 ~ 2025,€975K,€1K,1568
259459,J. Laws,"CB, CDM",https://cdn.sofifa.net/flags/au.png,25,62,65,Grasshopper,https://cdn.sofifa.net/meta/team/2866/30.png,2023 ~ 2025,€475K,€3K,1498
259460,21 B. Williamson,"21, RB",https://cdn.sofifa.net/flags/gb-sct.png,17,52,71,Ross County,https://cdn.sofifa.net/meta/team/246/30.png,2020 ~ 2021,€190K,€500,1303
259462,21 S. Ceulemans,"21, CAM",https://cdn.sofifa.net/flags/be.png,18,56,70,Beerschot,https://cdn.sofifa.net/meta/team/6725/30.png,2020 ~ 2021,€325K,€700,1403
259464,23 D. Devine,"23, CB",https://cdn.sofifa.net/flags/gb-sct.png,21,53,68,Motherwell,https://cdn.sofifa.net/meta/team/309/30.png,2019 ~ 2023,€220K,€800,1211
259465,I. Jensen,"LM, LW",https://cdn.sofifa.net/flags/dk.png,19,58,72,Viborg,https://cdn.sofifa.net/meta/team/2447/30.png,"Jun 30, 2024 On loan",€475K,€800,1492
259466,23 T. Jansen,"23, GK",https://cdn.sofifa.net/flags/nl.png,20,60,73,Feyenoord,https://cdn.sofifa.net/meta/team/73/30.png,2020 ~ 2023,€525K,€850,983
259467,23 E. Dueñas,"23, CAM, ST",https://cdn.sofifa.net/flags/sv.png,21,61,71,FC Cartagena,https://cdn.sofifa.net/meta/team/12652/30.png,2022 ~ 2024,€725K,€1K,1489
259468,N. El Harmazi,"CAM, CM",https://cdn.sofifa.net/flags/nl.png,21,56,69,RKC Waalwijk,https://cdn.sofifa.net/meta/team/814/30.png,2023 ~ 2025,€350K,€1K,1551
259469,J. Ægidius,GK,https://cdn.sofifa.net/flags/dk.png,21,57,71,Brøndby,https://cdn.sofifa.net/meta/team/293/30.png,2021 ~ 2025,€350K,€1K,868
259470,21 S. Azulay,"21, ST",https://cdn.sofifa.net/flags/il.png,30,65,65,Astra,https://cdn.sofifa.net/meta/team/1094/30.png,2020 ~ 2022,€700K,€4K,1682
259471,23 M. Murphy,"23, RB",https://cdn.sofifa.net/flags/ie.png,21,55,61,Bohemians,https://cdn.sofifa.net/meta/team/374/30.png,2021 ~ 2023,€190K,€500,1397
259472,D. Nugent,"CM, CDM, CAM",https://cdn.sofifa.net/flags/ie.png,22,57,63,Shamrock Rovers,https://cdn.sofifa.net/meta/team/207/30.png,2019 ~ 2023,€250K,€600,1590
259473,21 A. Bonansea,"21, ST",https://cdn.sofifa.net/flags/ar.png,24,63,67,Rosario Central,https://cdn.sofifa.net/meta/team/3365/30.png,"Dec 31, 2021 On loan",€700K,€4K,1448
259474,22 B. González,"22, LM",https://cdn.sofifa.net/flags/mx.png,18,61,72,Pachuca,https://cdn.sofifa.net/meta/team/10036/30.png,2020 ~ 2022,€700K,€1K,1622
259476,M. Ruhs,"ST, LM, RM",https://cdn.sofifa.net/flags/au.png,20,60,69,Western United,https://cdn.sofifa.net/meta/team/238265/30.png,2023 ~ 2025,€550K,€600,1580
259477,21 Luis Felipe,"21, CB",https://cdn.sofifa.net/flags/br.png,19,62,79,PSV,https://cdn.sofifa.net/meta/team/682/30.png,2020 ~ 2023,€975K,€1K,1453
259478,M. Kjølø,"CDM, CM",https://cdn.sofifa.net/flags/no.png,22,66,75,FC Twente,https://cdn.sofifa.net/meta/team/593/30.png,2022 ~ 2025,€1.8M,€3K,1783
259481,23 Zhang Jiansheng,"23, ST",https://cdn.sofifa.net/flags/cn.png,22,51,58,Dalian Professional,https://cdn.sofifa.net/meta/team/7742/30.png,2021 ~ 2026,€120K,€2K,1307
259483,22 A. Caia,"22, RW",https://cdn.sofifa.net/flags/ro.png,18,54,62,Botoşani,https://cdn.sofifa.net/meta/team/3195/30.png,2020 ~ 2022,€230K,€800,1400
259486,L. Ferreyra,"LM, CAM",https://cdn.sofifa.net/flags/ar.png,21,64,76,Platense,https://cdn.sofifa.net/meta/team/9896/30.png,"Dec 31, 2024 On loan",€1.4M,€3K,1563
259488,V. Yadav,GK,https://cdn.sofifa.net/flags/in.png,21,53,65,Jamshedpur,https://cdn.sofifa.net/meta/team/134418/30.png,2020 ~ 2025,€200K,€500,868
259489,21 R. Ramírez,"21, CDM",https://cdn.sofifa.net/flags/ar.png,20,63,76,Arsenal de Sarandi,https://cdn.sofifa.net/meta/team/5855/30.png,2020 ~ 2023,€1.1M,€2K,1587
259493,22 Y. Van den Bossche,"22, CAM",https://cdn.sofifa.net/flags/be.png,20,60,74,Kortrijk,https://cdn.sofifa.net/meta/team/1130/30.png,2020 ~ 2022,€600K,€2K,1517
259495,É. Guerra,RM,https://cdn.sofifa.net/flags/co.png,22,65,73,Millonarios,https://cdn.sofifa.net/meta/team/7810/30.png,2020 ~ 2027,€1.6M,€1K,1478
259499,21 J. Vera,"21, CM, CB",https://cdn.sofifa.net/flags/ar.png,21,54,64,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€240K,€500,1470
259500,B. Calderara,"LM, LB",https://cdn.sofifa.net/flags/ar.png,25,68,71,Barracas Central,https://cdn.sofifa.net/meta/team/8228/30.png,"Dec 31, 2023 On loan",€1.6M,€6K,1697
259501,21 C. González,"21, ST",https://cdn.sofifa.net/flags/py.png,31,54,54,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€90K,€500,1384
259502,21 E. Morales,"21, ST, LM",https://cdn.sofifa.net/flags/py.png,23,57,63,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€250K,€500,1379
259503,23 J. Alfonso,"23, GK",https://cdn.sofifa.net/flags/py.png,32,63,63,General Caballero JLM,https://cdn.sofifa.net/meta/team/234819/30.png,2021 ~ 2023,€240K,€500,894
259504,N. Castro,"CAM, CM",https://cdn.sofifa.net/flags/ar.png,22,69,76,Elche,https://cdn.sofifa.net/meta/team/1099/30.png,"Jun 30, 2024 On loan",€2.8M,€7K,1742
259505,21 A. Duarte,"21, RB, CB",https://cdn.sofifa.net/flags/py.png,24,57,61,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€220K,€500,1369
259506,21 H. Aquino,"21, LB",https://cdn.sofifa.net/flags/py.png,27,57,57,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€160K,€500,1371
259508,22 Anderson,"22, LW, CAM",https://cdn.sofifa.net/flags/br.png,24,56,61,Voluntari,https://cdn.sofifa.net/meta/team/3488/30.png,2020 ~ 2022,€220K,€1K,1381
259509,21 J. Aquino,"21, LM",https://cdn.sofifa.net/flags/py.png,18,53,67,Sportivo Luqueño,https://cdn.sofifa.net/meta/team/5582/30.png,2020 ~ 2024,€220K,€500,1304
259510,21 M. Angiulli,"21, CB",https://cdn.sofifa.net/flags/be.png,25,51,54,CSM Politehnica Iași,https://cdn.sofifa.net/meta/team/3876/30.png,2020 ~ 2024,€70K,€1K,1226
259325,Galego,LW,https://cdn.sofifa.net/flags/br.png,26,67,68,Gangwon,https://cdn.sofifa.net/meta/team/7273/30.png,2023 ~ 2027,€1.2M,€3K,1760
259326,23 D. Jan,"23, ST",https://cdn.sofifa.net/flags/il.png,27,64,64,Paços de Ferreira,https://cdn.sofifa.net/meta/team/1122/30.png,2020 ~ 2023,€625K,€3K,1581
259329,22 B. Jones,"22, GK",https://cdn.sofifa.net/flags/gb-eng.png,20,52,63,Tranmere Rovers,https://cdn.sofifa.net/meta/team/201/30.png,2019 ~ 2022,€150K,€800,854
259332,F. Holst-Larsen,RWB,https://cdn.sofifa.net/flags/no.png,18,56,73,Strømsgodset,https://cdn.sofifa.net/meta/team/313/30.png,2020 ~ 2024,€350K,€500,1366
259333,21 K. Tøsse,"21, LB",https://cdn.sofifa.net/flags/no.png,23,51,57,Kristiansund,https://cdn.sofifa.net/meta/team/869/30.png,2020 ~ 2024,€90K,€600,1299
259335,E. Gedikli,ST,https://cdn.sofifa.net/flags/de.png,20,61,69,Konyaspor,https://cdn.sofifa.net/meta/team/2632/30.png,2023 ~ 2026,€725K,€3K,1477
259337,R. Jones,LB,https://cdn.sofifa.net/flags/gb-eng.png,21,57,63,Bristol Rovers,https://cdn.sofifa.net/meta/team/230/30.png,2020 ~ 2024,€250K,€1K,1504
259340,A. Mishra,LB,https://cdn.sofifa.net/flags/in.png,21,61,68,Mumbai City,https://cdn.sofifa.net/meta/team/3416/30.png,2023 ~ 2028,€625K,€500,1544
259341,22 I. Violante,"22, LB, LWB, LM",https://cdn.sofifa.net/flags/mx.png,17,61,72,Toluca,https://cdn.sofifa.net/meta/team/967/30.png,2022 ~ 2025,€650K,€500,1571
259342,22 G. Vega,"22, LM, RM, CF",https://cdn.sofifa.net/flags/uy.png,28,68,68,Nacional,https://cdn.sofifa.net/meta/team/828/30.png,2021 ~ 2021,€1.2M,€550,1726
259343,22 K. Dagriri,"22, RB",https://cdn.sofifa.net/flags/sa.png,19,54,71,Al Faisaly,https://cdn.sofifa.net/meta/team/6883/30.png,2020 ~ 2025,€275K,€1K,1350
259344,21 H. Al Fadid,"21, ST",https://cdn.sofifa.net/flags/sa.png,20,50,64,Al Faisaly,https://cdn.sofifa.net/meta/team/6883/30.png,2020 ~ 2024,€110K,€2K,1277
259345,K. El Berkaoui,"ST, LW, CF",https://cdn.sofifa.net/flags/ma.png,28,72,72,Al Raed,https://cdn.sofifa.net/meta/team/363/30.png,2020 ~ 2024,€2.4M,€17K,1806
259346,G. Martins,"CDM, CM",https://cdn.sofifa.net/flags/in.png,29,56,56,ATK Mohun Bagan,https://cdn.sofifa.net/meta/team/251504/30.png,2023 ~ 2027,€120K,€650,1543
259347,M. Al Dhulayfi,GK,https://cdn.sofifa.net/flags/sa.png,23,50,60,Al Taawon,https://cdn.sofifa.net/meta/team/2392/30.png,2020 ~ 2024,€90K,€2K,827
259348,23 M. Al Zahrani,"23, CAM, RM",https://cdn.sofifa.net/flags/sa.png,27,55,55,Abha,https://cdn.sofifa.net/meta/team/5618/30.png,2021 ~ 2023,€130K,€2K,1440
259349,M. Al Bishi,"CM, CAM",https://cdn.sofifa.net/flags/sa.png,23,58,67,Al Raed,https://cdn.sofifa.net/meta/team/363/30.png,2022 ~ 2024,€450K,€3K,1582
259350,A. MacKinnon,CM,https://cdn.sofifa.net/flags/gb-sct.png,20,53,67,Ross County,https://cdn.sofifa.net/meta/team/246/30.png,2020 ~ 2024,€220K,€900,1443
259351,M. Wright,ST,https://cdn.sofifa.net/flags/gb-sct.png,20,57,72,Ross County,https://cdn.sofifa.net/meta/team/246/30.png,2020 ~ 2024,€400K,€1K,1372
259352,22 S. Péan,"22, GK",https://cdn.sofifa.net/flags/fr.png,21,64,73,Caen,https://cdn.sofifa.net/meta/team/1393/30.png,2020 ~ 2024,€1.1M,€800,964
259353,23 J. Daley,"23, CM",https://cdn.sofifa.net/flags/au.png,24,59,63,Brisbane Roar,https://cdn.sofifa.net/meta/team/1238/30.png,2020 ~ 2023,€325K,€950,1610
259355,22 S. Eyango,"22, CM",https://cdn.sofifa.net/flags/fr.png,20,57,74,Genoa,https://cdn.sofifa.net/meta/team/102/30.png,2020 ~ 2023,€425K,€2K,1576
259357,M. Al Oufi,"LB, LM",https://cdn.sofifa.net/flags/sa.png,20,57,69,Abha,https://cdn.sofifa.net/meta/team/5618/30.png,2023 ~ 2026,€375K,€1K,1430
259358,A. Al Nashri,"CDM, CM",https://cdn.sofifa.net/flags/sa.png,21,59,74,Al Ittihad,https://cdn.sofifa.net/meta/team/476/30.png,2020 ~ 2024,€525K,€4K,1414
259360,Ayesa,GK,https://cdn.sofifa.net/flags/es.png,22,63,73,Real Sociedad,https://cdn.sofifa.net/meta/team/594/30.png,2023 ~ 2024,€925K,€4K,905
259361,23 F. Román,"23, LB, LWB",https://cdn.sofifa.net/flags/py.png,23,67,73,Nacional Asunción,https://cdn.sofifa.net/meta/team/3480/30.png,2020 ~ 2023,€1.5M,€500,1645
259362,Magunagoitia,GK,https://cdn.sofifa.net/flags/es.png,22,65,75,Amorebieta,https://cdn.sofifa.net/meta/team/2055/30.png,2022 ~ 2024,€1.4M,€1K,966
259364,21 M. Al Shammari,"21, GK",https://cdn.sofifa.net/flags/sa.png,28,56,58,Al-Ain,https://cdn.sofifa.net/meta/team/230422/30.png,2019 ~ 2024,€120K,€3K,866
259365,21 M. Nahiri,"21, LB, CDM, RB",https://cdn.sofifa.net/flags/ma.png,28,69,69,Al-Ain,https://cdn.sofifa.net/meta/team/230422/30.png,2020 ~ 2022,€1.3M,€10K,1888
259366,21 H. Al Harbi,"21, CB",https://cdn.sofifa.net/flags/sa.png,25,60,65,Al-Ain,https://cdn.sofifa.net/meta/team/230422/30.png,2019 ~ 2024,€325K,€3K,1385
259367,21 S. Al Zahrani,"21, LM",https://cdn.sofifa.net/flags/sa.png,25,57,60,Al-Ain,https://cdn.sofifa.net/meta/team/230422/30.png,2020 ~ 2024,€220K,€3K,1442
259368,21 S. Al Qarni,"21, CDM",https://cdn.sofifa.net/flags/sa.png,31,58,58,Al-Ain,https://cdn.sofifa.net/meta/team/230422/30.png,2018 ~ 2024,€140K,€3K,1533
259369,21 M. Fouad,"21, LM, ST",https://cdn.sofifa.net/flags/sa.png,30,57,57,Al-Ain,https://cdn.sofifa.net/meta/team/230422/30.png,2019 ~ 2024,€160K,€3K,1440
259370,L. Webb,GK,https://cdn.sofifa.net/flags/gb-wls.png,21,55,66,Swansea City,https://cdn.sofifa.net/meta/team/30/30.png,2019 ~ 2024,€250K,€2K,859
259371,22 M. Linton,"22, ST",https://cdn.sofifa.net/flags/gb-eng.png,19,52,66,Wycombe Wanderers,https://cdn.sofifa.net/meta/team/183/30.png,2020 ~ 2022,€190K,€1K,1235
259373,21 G. Melamed,"21, ST",https://cdn.sofifa.net/flags/il.png,27,64,64,St. Johnstone,https://cdn.sofifa.net/meta/team/734/30.png,2020 ~ 2021,€625K,€2K,1584
259374,22 D. Lima Semedo,"22, GK",https://cdn.sofifa.net/flags/fr.png,18,58,75,Bordeaux,https://cdn.sofifa.net/meta/team/3562/30.png,2019 ~ 2022,€450K,€500,919
259375,21 A. Vila,"21, LW",https://cdn.sofifa.net/flags/uy.png,18,54,71,Nacional,https://cdn.sofifa.net/meta/team/828/30.png,2020 ~ 2023,€275K,€500,1388
259376,21 D. Pavlev,"21, RB",https://cdn.sofifa.net/flags/si.png,19,61,70,Chievo,https://cdn.sofifa.net/meta/team/97/30.png,2019 ~ 2024,€675K,€500,1696
259378,A. Al Shanqeeti,"CB, RB",https://cdn.sofifa.net/flags/sa.png,24,56,64,Al Khaleej,https://cdn.sofifa.net/meta/team/12216/30.png,2022 ~ 2024,€300K,€2K,1417
259379,23 A. Al Alawi,"23, LB",https://cdn.sofifa.net/flags/sa.png,25,55,58,Al Adalah,https://cdn.sofifa.net/meta/team/10677/30.png,2023 ~ 2026,€150K,€3K,1411
259380,22 M. Mitku,"22, CAM",https://cdn.sofifa.net/flags/se.png,19,52,66,Djurgården,https://cdn.sofifa.net/meta/team/443/30.png,2020 ~ 2022,€190K,€750,1347
259381,21 W. Delvin,"21, LW, CAM",https://cdn.sofifa.net/flags/dk.png,19,51,62,Lyngby,https://cdn.sofifa.net/meta/team/2650/30.png,2020 ~ 2024,€130K,€1K,1282
259383,23 E. Omeragic,"23, GK",https://cdn.sofifa.net/flags/ch.png,20,54,68,Servette,https://cdn.sofifa.net/meta/team/1970/30.png,2020 ~ 2025,€230K,€1K,833
259387,21 A. Duminică,"21, CAM, CM",https://cdn.sofifa.net/flags/ro.png,20,57,73,Astra,https://cdn.sofifa.net/meta/team/1094/30.png,2018 ~ 2023,€425K,€1K,1527
259389,L. Robinson,"LB, LWB",https://cdn.sofifa.net/flags/gb-sct.png,21,57,62,St. Johnstone,https://cdn.sofifa.net/meta/team/734/30.png,"Jun 30, 2024 On loan",€240K,€1K,1381
259391,23 C. Avram,"23, CB",https://cdn.sofifa.net/flags/ro.png,20,55,68,Chindia Târgovişte,https://cdn.sofifa.net/meta/team/12477/30.png,2022 ~ 2023,€275K,€650,1380
259392,21 D. Brăila,"21, CAM, CF",https://cdn.sofifa.net/flags/ro.png,18,60,82,Astra,https://cdn.sofifa.net/meta/team/1094/30.png,2015 ~ 2023,€775K,€650,1541
259396,K. Ngwenya,"LWB, LB",https://cdn.sofifa.net/flags/mw.png,20,55,67,Aberdeen,https://cdn.sofifa.net/meta/team/273/30.png,2020 ~ 2024,€300K,€900,1398
259400,21 D. Meikle,"21, CM",https://cdn.sofifa.net/flags/gb-sct.png,19,51,67,Hamilton Academical,https://cdn.sofifa.net/meta/team/338/30.png,2018 ~ 2024,€150K,€700,1437
259401,S. Lagsir,"LM, CF",https://cdn.sofifa.net/flags/nl.png,20,61,73,PEC Zwolle,https://cdn.sofifa.net/meta/team/1016/30.png,2019 ~ 2024,€800K,€2K,1617
259404,23 H. Lee,"23, GK",https://cdn.sofifa.net/flags/gb-eng.png,17,56,70,Exeter City,https://cdn.sofifa.net/meta/team/185/30.png,2020 ~ 2024,€275K,€500,856
259406,23 S. Muñoz,"23, ST, CAM",https://cdn.sofifa.net/flags/mx.png,19,64,78,Newcastle United,https://cdn.sofifa.net/meta/team/20/30.png,2020 ~ 2022,€1.4M,€11K,1590
259407,21 M. Sakava,"21, CAM",https://cdn.sofifa.net/flags/cm.png,19,61,76,Stade de Reims ,https://cdn.sofifa.net/meta/team/1028/30.png,2019 ~ 2024,€775K,€2K,1509
259408,21 M. Cordi,"21, GK",https://cdn.sofifa.net/flags/it.png,20,53,63,Paderborn,https://cdn.sofifa.net/meta/team/2642/30.png,2020 ~ 2021,€180K,€1K,791
259409,23 L. Palacios,"23, ST",https://cdn.sofifa.net/flags/ar.png,27,70,71,Al Adalah,https://cdn.sofifa.net/meta/team/10677/30.png,2021 ~ 2024,€1.9M,€13K,1580
259411,22 Kaique,"22, RW, LW",https://cdn.sofifa.net/flags/br.png,24,62,65,Fénix,https://cdn.sofifa.net/meta/team/5655/30.png,2020 ~ 2021,€550K,€500,1506
259413,22 D. Sea,"22, ST",https://cdn.sofifa.net/flags/fr.png,20,57,61,Barrow,https://cdn.sofifa.net/meta/team/379/30.png,2020 ~ 2022,€230K,€1K,1413
259415,21 T. Thioub,"21, ST",https://cdn.sofifa.net/flags/sn.png,22,60,68,Pau,https://cdn.sofifa.net/meta/team/1838/30.png,2020 ~ 2022,€550K,€950,1432
259416,21 Edu Viaña,"21, RM, RB",https://cdn.sofifa.net/flags/es.png,20,60,73,Alcorcón,https://cdn.sofifa.net/meta/team/1061/30.png,2019 ~ 2021,€600K,€1K,1602
259245,O. Doumbia,"CDM, CB",https://cdn.sofifa.net/flags/ci.png,31,72,72,Chicago Fire,https://cdn.sofifa.net/meta/team/75/30.png,"Dec 31, 2023 On loan",€1.6M,€7K,1920
259246,21 B. Chalton,"21, GK",https://cdn.sofifa.net/flags/gb-eng.png,17,53,71,Rochdale,https://cdn.sofifa.net/meta/team/240/30.png,2019 ~ 2021,€210K,€500,915
259247,21 L. Zabala,"21, CM",https://cdn.sofifa.net/flags/bo.png,17,60,75,,https://cdn.sofifa.net/flags/bo.png,Free,€0,€0,1586
259248,G. Justiniano,CB,https://cdn.sofifa.net/flags/bo.png,34,65,65,Blooming,https://cdn.sofifa.net/meta/team/7019/30.png,2023 ~ 2023,€230K,€500,1432
259250,B. McCormack,CAM,https://cdn.sofifa.net/flags/ie.png,20,57,67,St Patrick's,https://cdn.sofifa.net/meta/team/1260/30.png,2019 ~ 2023,€350K,€500,1605
259252,E. Ramírez,ST,https://cdn.sofifa.net/flags/ve.png,24,67,74,Atlético Nacional,https://cdn.sofifa.net/meta/team/6597/30.png,2021 ~ 2026,€2.1M,€2K,1604
